Order1	Name1	Order2	Name2	1->2%	Dummy	Color1	Color2
13	University of Texas - Austin	35	Pennsylvania State University	0.0	1	University of Texas - Austin	Pennsylvania State University
13	University of Texas - Austin	36	University of California - Santa Barbara	0.0015881418740074113	1	University of Texas - Austin	University of California - Santa Barbara
13	University of Texas - Austin	37	University of North Carolina - Chapel Hill	0.0015881418740074113	1	University of Texas - Austin	University of North Carolina - Chapel Hill
13	University of Texas - Austin	38	University of California - Davis	0.0005293806246691371	1	University of Texas - Austin	University of California - Davis
13	University of Texas - Austin	39	Brown University	0.0	1	University of Texas - Austin	Brown University
13	University of Texas - Austin	40	Rensselaer Polytechnic Institute	0.0	1	University of Texas - Austin	Rensselaer Polytechnic Institute
13	University of Texas - Austin	41	University of Chicago	0.0	1	University of Texas - Austin	University of Chicago
13	University of Texas - Austin	42	Johns Hopkins University	0.0005293806246691371	1	University of Texas - Austin	Johns Hopkins University
13	University of Texas - Austin	43	Harvard University	0.0	1	University of Texas - Austin	Harvard University
13	University of Texas - Austin	44	University of Virginia	0.0005293806246691371	1	University of Texas - Austin	University of Virginia
13	University of Texas - Austin	45	Arizona State University	0.0005293806246691371	1	University of Texas - Austin	Arizona State University
13	University of Texas - Austin	46	Washington University - St. Louis	0.0	1	University of Texas - Austin	Washington University - St. Louis
13	University of Texas - Austin	47	University of Pittsburgh	0.0	1	University of Texas - Austin	University of Pittsburgh
13	University of Texas - Austin	48	University of Rochester	0.0	1	University of Texas - Austin	University of Rochester
13	University of Texas - Austin	49	Rice University	0.0010587612493382743	1	University of Texas - Austin	Rice University
13	University of Texas - Austin	50	Boston University	0.0	1	University of Texas - Austin	Boston University
13	University of Texas - Austin	51	University of Arizona	0.0	1	University of Texas - Austin	University of Arizona
13	University of Texas - Austin	52	University of Notre Dame - USA	0.0	1	University of Texas - Austin	University of Notre Dame - USA
13	University of Texas - Austin	53	California Institute of Technology	0.0	1	University of Texas - Austin	California Institute of Technology
13	University of Texas - Austin	54	Dartmouth College	0.0	1	University of Texas - Austin	Dartmouth College
14	Columbia University	0	Carnegie Mellon University	0.0010587612493382743	1	Columbia University	Carnegie Mellon University
14	Columbia University	1	Massachusetts Institute of Technology	0.0005293806246691371	1	Columbia University	Massachusetts Institute of Technology
14	Columbia University	2	Stanford University	0.0005293806246691371	1	Columbia University	Stanford University
14	Columbia University	3	University of California - Berkeley	0.0	1	Columbia University	University of California - Berkeley
14	Columbia University	4	University of Illinois at Urbana-Champaign	0.0	1	Columbia University	University of Illinois at Urbana-Champaign
14	Columbia University	5	Cornell University	0.0	1	Columbia University	Cornell University
14	Columbia University	6	Georgia Institute of Technology	0.0015881418740074113	1	Columbia University	Georgia Institute of Technology
14	Columbia University	7	University of Washington	0.0	1	Columbia University	University of Washington
14	Columbia University	8	University of Michigan	0.0005293806246691371	1	Columbia University	University of Michigan
14	Columbia University	9	University of Maryland - College Park	0.0005293806246691371	1	Columbia University	University of Maryland - College Park
14	Columbia University	10	University of California - Los Angeles	0.0005293806246691371	1	Columbia University	University of California - Los Angeles
14	Columbia University	11	University of California - San Diego	0.0	1	Columbia University	University of California - San Diego
14	Columbia University	12	University of Southern California	0.0	1	Columbia University	University of Southern California
14	Columbia University	13	University of Texas - Austin	0.0010587612493382743	1	Columbia University	University of Texas - Austin
14	Columbia University	14	Columbia University	0.0005293806246691371	1	Columbia University	Columbia University
14	Columbia University	15	Princeton University	0.0	1	Columbia University	Princeton University
14	Columbia University	16	University of California - Irvine	0.0015881418740074113	1	Columbia University	University of California - Irvine
14	Columbia University	17	Northwestern University	0.0005293806246691371	1	Columbia University	Northwestern University
14	Columbia University	18	University of Pennsylvania	0.0005293806246691371	1	Columbia University	University of Pennsylvania
14	Columbia University	19	Yale University	0.0	1	Columbia University	Yale University
14	Columbia University	20	Duke University	0.0	1	Columbia University	Duke University
14	Columbia University	21	New York University	0.0005293806246691371	1	Columbia University	New York University
14	Columbia University	22	Purdue University	0.0	1	Columbia University	Purdue University
14	Columbia University	23	North Carolina State University	0.0	1	Columbia University	North Carolina State University
14	Columbia University	24	University of Utah	0.0	1	Columbia University	University of Utah
14	Columbia University	25	Texas A&M University	0.0	1	Columbia University	Texas A&M University
14	Columbia University	26	University of Florida	0.0	1	Columbia University	University of Florida
14	Columbia University	27	Rutgers - State University of New Jersey - New Brunswick	0.0005293806246691371	1	Columbia University	Rutgers - State University of New Jersey - New Brunswick
14	Columbia University	28	University of Wisconsin - Madison	0.0	1	Columbia University	University of Wisconsin - Madison
14	Columbia University	29	Ohio State University	0.0005293806246691371	1	Columbia University	Ohio State University
14	Columbia University	30	Virginia Polytechnic Institute and State University	0.0	1	Columbia University	Virginia Polytechnic Institute and State University
14	Columbia University	31	University of Massachusetts - Amherst	0.0005293806246691371	1	Columbia University	University of Massachusetts - Amherst
14	Columbia University	32	State University of New York - Stony Brook	0.0005293806246691371	1	Columbia University	State University of New York - Stony Brook
14	Columbia University	33	University of Colorado Boulder	0.0	1	Columbia University	University of Colorado Boulder
14	Columbia University	34	University of Minnesota - Twin Cities	0.0005293806246691371	1	Columbia University	University of Minnesota - Twin Cities
14	Columbia University	35	Pennsylvania State University	0.0010587612493382743	1	Columbia University	Pennsylvania State University
14	Columbia University	36	University of California - Santa Barbara	0.0005293806246691371	1	Columbia University	University of California - Santa Barbara
14	Columbia University	37	University of North Carolina - Chapel Hill	0.0005293806246691371	1	Columbia University	University of North Carolina - Chapel Hill
14	Columbia University	38	University of California - Davis	0.0010587612493382743	1	Columbia University	University of California - Davis
14	Columbia University	39	Brown University	0.0	1	Columbia University	Brown University
14	Columbia University	40	Rensselaer Polytechnic Institute	0.0	1	Columbia University	Rensselaer Polytechnic Institute
14	Columbia University	41	University of Chicago	0.0005293806246691371	1	Columbia University	University of Chicago
14	Columbia University	42	Johns Hopkins University	0.0	1	Columbia University	Johns Hopkins University
14	Columbia University	43	Harvard University	0.0	1	Columbia University	Harvard University
14	Columbia University	44	University of Virginia	0.0	1	Columbia University	University of Virginia
14	Columbia University	45	Arizona State University	0.0	1	Columbia University	Arizona State University
14	Columbia University	46	Washington University - St. Louis	0.0	1	Columbia University	Washington University - St. Louis
14	Columbia University	47	University of Pittsburgh	0.0	1	Columbia University	University of Pittsburgh
14	Columbia University	48	University of Rochester	0.0	1	Columbia University	University of Rochester
14	Columbia University	49	Rice University	0.0	1	Columbia University	Rice University
14	Columbia University	50	Boston University	0.0	1	Columbia University	Boston University
14	Columbia University	51	University of Arizona	0.0	1	Columbia University	University of Arizona
14	Columbia University	52	University of Notre Dame - USA	0.0	1	Columbia University	University of Notre Dame - USA
14	Columbia University	53	California Institute of Technology	0.0	1	Columbia University	California Institute of Technology
14	Columbia University	54	Dartmouth College	0.0	1	Columbia University	Dartmouth College
15	Princeton University	0	Carnegie Mellon University	0.0005293806246691371	1	Princeton University	Carnegie Mellon University
15	Princeton University	1	Massachusetts Institute of Technology	0.0010587612493382743	1	Princeton University	Massachusetts Institute of Technology
15	Princeton University	2	Stanford University	0.0005293806246691371	1	Princeton University	Stanford University
15	Princeton University	3	University of California - Berkeley	0.0005293806246691371	1	Princeton University	University of California - Berkeley
15	Princeton University	4	University of Illinois at Urbana-Champaign	0.0005293806246691371	1	Princeton University	University of Illinois at Urbana-Champaign
15	Princeton University	5	Cornell University	0.0005293806246691371	1	Princeton University	Cornell University
15	Princeton University	6	Georgia Institute of Technology	0.0	1	Princeton University	Georgia Institute of Technology
15	Princeton University	7	University of Washington	0.0005293806246691371	1	Princeton University	University of Washington
15	Princeton University	8	University of Michigan	0.0026469031233456856	1	Princeton University	University of Michigan
15	Princeton University	9	University of Maryland - College Park	0.0005293806246691371	1	Princeton University	University of Maryland - College Park
15	Princeton University	10	University of California - Los Angeles	0.0005293806246691371	1	Princeton University	University of California - Los Angeles
15	Princeton University	11	University of California - San Diego	0.0010587612493382743	1	Princeton University	University of California - San Diego
15	Princeton University	12	University of Southern California	0.0015881418740074113	1	Princeton University	University of Southern California
15	Princeton University	13	University of Texas - Austin	0.0010587612493382743	1	Princeton University	University of Texas - Austin
15	Princeton University	14	Columbia University	0.0010587612493382743	1	Princeton University	Columbia University
15	Princeton University	15	Princeton University	0.0010587612493382743	1	Princeton University	Princeton University
15	Princeton University	16	University of California - Irvine	0.0005293806246691371	1	Princeton University	University of California - Irvine
15	Princeton University	17	Northwestern University	0.0031762837480148226	1	Princeton University	Northwestern University
15	Princeton University	18	University of Pennsylvania	0.0015881418740074113	1	Princeton University	University of Pennsylvania
15	Princeton University	19	Yale University	0.0005293806246691371	1	Princeton University	Yale University
15	Princeton University	20	Duke University	0.0005293806246691371	1	Princeton University	Duke University
15	Princeton University	21	New York University	0.0005293806246691371	1	Princeton University	New York University
15	Princeton University	22	Purdue University	0.0005293806246691371	1	Princeton University	Purdue University
15	Princeton University	23	North Carolina State University	0.0005293806246691371	1	Princeton University	North Carolina State University
15	Princeton University	24	University of Utah	0.0	1	Princeton University	University of Utah
15	Princeton University	25	Texas A&M University	0.0	1	Princeton University	Texas A&M University
15	Princeton University	26	University of Florida	0.0005293806246691371	1	Princeton University	University of Florida
15	Princeton University	27	Rutgers - State University of New Jersey - New Brunswick	0.0010587612493382743	1	Princeton University	Rutgers - State University of New Jersey - New Brunswick
15	Princeton University	28	University of Wisconsin - Madison	0.0	1	Princeton University	University of Wisconsin - Madison
15	Princeton University	29	Ohio State University	0.0	1	Princeton University	Ohio State University
15	Princeton University	30	Virginia Polytechnic Institute and State University	0.0	1	Princeton University	Virginia Polytechnic Institute and State University
15	Princeton University	31	University of Massachusetts - Amherst	0.0005293806246691371	1	Princeton University	University of Massachusetts - Amherst
15	Princeton University	32	State University of New York - Stony Brook	0.0	1	Princeton University	State University of New York - Stony Brook
15	Princeton University	33	University of Colorado Boulder	0.0010587612493382743	1	Princeton University	University of Colorado Boulder
15	Princeton University	34	University of Minnesota - Twin Cities	0.0	1	Princeton University	University of Minnesota - Twin Cities
15	Princeton University	35	Pennsylvania State University	0.0005293806246691371	1	Princeton University	Pennsylvania State University
15	Princeton University	36	University of California - Santa Barbara	0.0005293806246691371	1	Princeton University	University of California - Santa Barbara
15	Princeton University	37	University of North Carolina - Chapel Hill	0.0	1	Princeton University	University of North Carolina - Chapel Hill
15	Princeton University	38	University of California - Davis	0.0005293806246691371	1	Princeton University	University of California - Davis
15	Princeton University	39	Brown University	0.0005293806246691371	1	Princeton University	Brown University
15	Princeton University	40	Rensselaer Polytechnic Institute	0.0	1	Princeton University	Rensselaer Polytechnic Institute
15	Princeton University	41	University of Chicago	0.0010587612493382743	1	Princeton University	University of Chicago
15	Princeton University	42	Johns Hopkins University	0.0005293806246691371	1	Princeton University	Johns Hopkins University
15	Princeton University	43	Harvard University	0.0010587612493382743	1	Princeton University	Harvard University
15	Princeton University	44	University of Virginia	0.0021175224986765486	1	Princeton University	University of Virginia
15	Princeton University	45	Arizona State University	0.0	1	Princeton University	Arizona State University
15	Princeton University	46	Washington University - St. Louis	0.0	1	Princeton University	Washington University - St. Louis
15	Princeton University	47	University of Pittsburgh	0.0	1	Princeton University	University of Pittsburgh
15	Princeton University	48	University of Rochester	0.0	1	Princeton University	University of Rochester
15	Princeton University	49	Rice University	0.0005293806246691371	1	Princeton University	Rice University
15	Princeton University	50	Boston University	0.0005293806246691371	1	Princeton University	Boston University
15	Princeton University	51	University of Arizona	0.0	1	Princeton University	University of Arizona
15	Princeton University	52	University of Notre Dame - USA	0.0	1	Princeton University	University of Notre Dame - USA
15	Princeton University	53	California Institute of Technology	0.0005293806246691371	1	Princeton University	California Institute of Technology
15	Princeton University	54	Dartmouth College	0.0005293806246691371	1	Princeton University	Dartmouth College
16	University of California - Irvine	0	Carnegie Mellon University	0.0005293806246691371	1	University of California - Irvine	Carnegie Mellon University
16	University of California - Irvine	1	Massachusetts Institute of Technology	0.0	1	University of California - Irvine	Massachusetts Institute of Technology
16	University of California - Irvine	2	Stanford University	0.0	1	University of California - Irvine	Stanford University
16	University of California - Irvine	3	University of California - Berkeley	0.0	1	University of California - Irvine	University of California - Berkeley
16	University of California - Irvine	4	University of Illinois at Urbana-Champaign	0.0	1	University of California - Irvine	University of Illinois at Urbana-Champaign
16	University of California - Irvine	5	Cornell University	0.0	1	University of California - Irvine	Cornell University
16	University of California - Irvine	6	Georgia Institute of Technology	0.0005293806246691371	1	University of California - Irvine	Georgia Institute of Technology
16	University of California - Irvine	7	University of Washington	0.0005293806246691371	1	University of California - Irvine	University of Washington
16	University of California - Irvine	8	University of Michigan	0.0	1	University of California - Irvine	University of Michigan
16	University of California - Irvine	9	University of Maryland - College Park	0.0005293806246691371	1	University of California - Irvine	University of Maryland - College Park
16	University of California - Irvine	10	University of California - Los Angeles	0.0	1	University of California - Irvine	University of California - Los Angeles
16	University of California - Irvine	11	University of California - San Diego	0.0	1	University of California - Irvine	University of California - San Diego
16	University of California - Irvine	12	University of Southern California	0.0005293806246691371	1	University of California - Irvine	University of Southern California
16	University of California - Irvine	13	University of Texas - Austin	0.0005293806246691371	1	University of California - Irvine	University of Texas - Austin
16	University of California - Irvine	14	Columbia University	0.0	1	University of California - Irvine	Columbia University
16	University of California - Irvine	15	Princeton University	0.0	1	University of California - Irvine	Princeton University
16	University of California - Irvine	16	University of California - Irvine	0.0015881418740074113	1	University of California - Irvine	University of California - Irvine
16	University of California - Irvine	17	Northwestern University	0.0	1	University of California - Irvine	Northwestern University
16	University of California - Irvine	18	University of Pennsylvania	0.0	1	University of California - Irvine	University of Pennsylvania
16	University of California - Irvine	19	Yale University	0.0	1	University of California - Irvine	Yale University
16	University of California - Irvine	20	Duke University	0.0	1	University of California - Irvine	Duke University
16	University of California - Irvine	21	New York University	0.0	1	University of California - Irvine	New York University
16	University of California - Irvine	22	Purdue University	0.0	1	University of California - Irvine	Purdue University
16	University of California - Irvine	23	North Carolina State University	0.0	1	University of California - Irvine	North Carolina State University
16	University of California - Irvine	24	University of Utah	0.0	1	University of California - Irvine	University of Utah
16	University of California - Irvine	25	Texas A&M University	0.0	1	University of California - Irvine	Texas A&M University
16	University of California - Irvine	26	University of Florida	0.0005293806246691371	1	University of California - Irvine	University of Florida
16	University of California - Irvine	27	Rutgers - State University of New Jersey - New Brunswick	0.0	1	University of California - Irvine	Rutgers - State University of New Jersey - New Brunswick
16	University of California - Irvine	28	University of Wisconsin - Madison	0.0	1	University of California - Irvine	University of Wisconsin - Madison
16	University of California - Irvine	29	Ohio State University	0.0	1	University of California - Irvine	Ohio State University
16	University of California - Irvine	30	Virginia Polytechnic Institute and State University	0.0005293806246691371	1	University of California - Irvine	Virginia Polytechnic Institute and State University
16	University of California - Irvine	31	University of Massachusetts - Amherst	0.0	1	University of California - Irvine	University of Massachusetts - Amherst
16	University of California - Irvine	32	State University of New York - Stony Brook	0.0	1	University of California - Irvine	State University of New York - Stony Brook
16	University of California - Irvine	33	University of Colorado Boulder	0.0010587612493382743	1	University of California - Irvine	University of Colorado Boulder
16	University of California - Irvine	34	University of Minnesota - Twin Cities	0.0005293806246691371	1	University of California - Irvine	University of Minnesota - Twin Cities
16	University of California - Irvine	35	Pennsylvania State University	0.0	1	University of California - Irvine	Pennsylvania State University
16	University of California - Irvine	36	University of California - Santa Barbara	0.0	1	University of California - Irvine	University of California - Santa Barbara
16	University of California - Irvine	37	University of North Carolina - Chapel Hill	0.0	1	University of California - Irvine	University of North Carolina - Chapel Hill
16	University of California - Irvine	38	University of California - Davis	0.0	1	University of California - Irvine	University of California - Davis
16	University of California - Irvine	39	Brown University	0.0	1	University of California - Irvine	Brown University
16	University of California - Irvine	40	Rensselaer Polytechnic Institute	0.0	1	University of California - Irvine	Rensselaer Polytechnic Institute
16	University of California - Irvine	41	University of Chicago	0.0	1	University of California - Irvine	University of Chicago
16	University of California - Irvine	42	Johns Hopkins University	0.0	1	University of California - Irvine	Johns Hopkins University
16	University of California - Irvine	43	Harvard University	0.0	1	University of California - Irvine	Harvard University
16	University of California - Irvine	44	University of Virginia	0.0	1	University of California - Irvine	University of Virginia
16	University of California - Irvine	45	Arizona State University	0.0005293806246691371	1	University of California - Irvine	Arizona State University
16	University of California - Irvine	46	Washington University - St. Louis	0.0	1	University of California - Irvine	Washington University - St. Louis
16	University of California - Irvine	47	University of Pittsburgh	0.0	1	University of California - Irvine	University of Pittsburgh
16	University of California - Irvine	48	University of Rochester	0.0	1	University of California - Irvine	University of Rochester
16	University of California - Irvine	49	Rice University	0.0	1	University of California - Irvine	Rice University
16	University of California - Irvine	50	Boston University	0.0	1	University of California - Irvine	Boston University
16	University of California - Irvine	51	University of Arizona	0.0	1	University of California - Irvine	University of Arizona
16	University of California - Irvine	52	University of Notre Dame - USA	0.0005293806246691371	1	University of California - Irvine	University of Notre Dame - USA
16	University of California - Irvine	53	California Institute of Technology	0.0	1	University of California - Irvine	California Institute of Technology
16	University of California - Irvine	54	Dartmouth College	0.0	1	University of California - Irvine	Dartmouth College
17	Northwestern University	0	Carnegie Mellon University	0.0	1	Northwestern University	Carnegie Mellon University
17	Northwestern University	1	Massachusetts Institute of Technology	0.0	1	Northwestern University	Massachusetts Institute of Technology
17	Northwestern University	2	Stanford University	0.0	1	Northwestern University	Stanford University
17	Northwestern University	3	University of California - Berkeley	0.0	1	Northwestern University	University of California - Berkeley
17	Northwestern University	4	University of Illinois at Urbana-Champaign	0.0	1	Northwestern University	University of Illinois at Urbana-Champaign
17	Northwestern University	5	Cornell University	0.0	1	Northwestern University	Cornell University
17	Northwestern University	6	Georgia Institute of Technology	0.0005293806246691371	1	Northwestern University	Georgia Institute of Technology
17	Northwestern University	7	University of Washington	0.0	1	Northwestern University	University of Washington
17	Northwestern University	8	University of Michigan	0.0	1	Northwestern University	University of Michigan
17	Northwestern University	9	University of Maryland - College Park	0.0	1	Northwestern University	University of Maryland - College Park
17	Northwestern University	10	University of California - Los Angeles	0.0	1	Northwestern University	University of California - Los Angeles
17	Northwestern University	11	University of California - San Diego	0.0	1	Northwestern University	University of California - San Diego
17	Northwestern University	12	University of Southern California	0.0005293806246691371	1	Northwestern University	University of Southern California
17	Northwestern University	13	University of Texas - Austin	0.0	1	Northwestern University	University of Texas - Austin
17	Northwestern University	14	Columbia University	0.0	1	Northwestern University	Columbia University
17	Northwestern University	15	Princeton University	0.0	1	Northwestern University	Princeton University
17	Northwestern University	16	University of California - Irvine	0.0	1	Northwestern University	University of California - Irvine
17	Northwestern University	17	Northwestern University	0.0010587612493382743	1	Northwestern University	Northwestern University
17	Northwestern University	18	University of Pennsylvania	0.0	1	Northwestern University	University of Pennsylvania
17	Northwestern University	19	Yale University	0.0	1	Northwestern University	Yale University
17	Northwestern University	20	Duke University	0.0	1	Northwestern University	Duke University
17	Northwestern University	21	New York University	0.0	1	Northwestern University	New York University
17	Northwestern University	22	Purdue University	0.0	1	Northwestern University	Purdue University
17	Northwestern University	23	North Carolina State University	0.0	1	Northwestern University	North Carolina State University
17	Northwestern University	24	University of Utah	0.0	1	Northwestern University	University of Utah
17	Northwestern University	25	Texas A&M University	0.0	1	Northwestern University	Texas A&M University
17	Northwestern University	26	University of Florida	0.0	1	Northwestern University	University of Florida
17	Northwestern University	27	Rutgers - State University of New Jersey - New Brunswick	0.0	1	Northwestern University	Rutgers - State University of New Jersey - New Brunswick
17	Northwestern University	28	University of Wisconsin - Madison	0.0	1	Northwestern University	University of Wisconsin - Madison
17	Northwestern University	29	Ohio State University	0.0	1	Northwestern University	Ohio State University
17	Northwestern University	30	Virginia Polytechnic Institute and State University	0.0	1	Northwestern University	Virginia Polytechnic Institute and State University
17	Northwestern University	31	University of Massachusetts - Amherst	0.0	1	Northwestern University	University of Massachusetts - Amherst
17	Northwestern University	32	State University of New York - Stony Brook	0.0	1	Northwestern University	State University of New York - Stony Brook
17	Northwestern University	33	University of Colorado Boulder	0.0	1	Northwestern University	University of Colorado Boulder
17	Northwestern University	34	University of Minnesota - Twin Cities	0.0005293806246691371	1	Northwestern University	University of Minnesota - Twin Cities
17	Northwestern University	35	Pennsylvania State University	0.0005293806246691371	1	Northwestern University	Pennsylvania State University
17	Northwestern University	36	University of California - Santa Barbara	0.0	1	Northwestern University	University of California - Santa Barbara
17	Northwestern University	37	University of North Carolina - Chapel Hill	0.0	1	Northwestern University	University of North Carolina - Chapel Hill
17	Northwestern University	38	University of California - Davis	0.0	1	Northwestern University	University of California - Davis
17	Northwestern University	39	Brown University	0.0	1	Northwestern University	Brown University
17	Northwestern University	40	Rensselaer Polytechnic Institute	0.0	1	Northwestern University	Rensselaer Polytechnic Institute
17	Northwestern University	41	University of Chicago	0.0	1	Northwestern University	University of Chicago
17	Northwestern University	42	Johns Hopkins University	0.0	1	Northwestern University	Johns Hopkins University
17	Northwestern University	43	Harvard University	0.0	1	Northwestern University	Harvard University
17	Northwestern University	44	University of Virginia	0.0	1	Northwestern University	University of Virginia
17	Northwestern University	45	Arizona State University	0.0005293806246691371	1	Northwestern University	Arizona State University
17	Northwestern University	46	Washington University - St. Louis	0.0005293806246691371	1	Northwestern University	Washington University - St. Louis
17	Northwestern University	47	University of Pittsburgh	0.0005293806246691371	1	Northwestern University	University of Pittsburgh
17	Northwestern University	48	University of Rochester	0.0	1	Northwestern University	University of Rochester
17	Northwestern University	49	Rice University	0.0	1	Northwestern University	Rice University
17	Northwestern University	50	Boston University	0.0	1	Northwestern University	Boston University
17	Northwestern University	51	University of Arizona	0.0	1	Northwestern University	University of Arizona
17	Northwestern University	52	University of Notre Dame - USA	0.0	1	Northwestern University	University of Notre Dame - USA
17	Northwestern University	53	California Institute of Technology	0.0	1	Northwestern University	California Institute of Technology
17	Northwestern University	54	Dartmouth College	0.0	1	Northwestern University	Dartmouth College
18	University of Pennsylvania	0	Carnegie Mellon University	0.0	1	University of Pennsylvania	Carnegie Mellon University
18	University of Pennsylvania	1	Massachusetts Institute of Technology	0.0	1	University of Pennsylvania	Massachusetts Institute of Technology
18	University of Pennsylvania	2	Stanford University	0.0	1	University of Pennsylvania	Stanford University
18	University of Pennsylvania	3	University of California - Berkeley	0.0	1	University of Pennsylvania	University of California - Berkeley
18	University of Pennsylvania	4	University of Illinois at Urbana-Champaign	0.0010587612493382743	1	University of Pennsylvania	University of Illinois at Urbana-Champaign
18	University of Pennsylvania	5	Cornell University	0.0005293806246691371	1	University of Pennsylvania	Cornell University
18	University of Pennsylvania	6	Georgia Institute of Technology	0.0	1	University of Pennsylvania	Georgia Institute of Technology
18	University of Pennsylvania	7	University of Washington	0.0005293806246691371	1	University of Pennsylvania	University of Washington
18	University of Pennsylvania	8	University of Michigan	0.0005293806246691371	1	University of Pennsylvania	University of Michigan
18	University of Pennsylvania	9	University of Maryland - College Park	0.0010587612493382743	1	University of Pennsylvania	University of Maryland - College Park
18	University of Pennsylvania	10	University of California - Los Angeles	0.0	1	University of Pennsylvania	University of California - Los Angeles
18	University of Pennsylvania	11	University of California - San Diego	0.0010587612493382743	1	University of Pennsylvania	University of California - San Diego
18	University of Pennsylvania	12	University of Southern California	0.0010587612493382743	1	University of Pennsylvania	University of Southern California
18	University of Pennsylvania	13	University of Texas - Austin	0.0	1	University of Pennsylvania	University of Texas - Austin
18	University of Pennsylvania	14	Columbia University	0.0026469031233456856	1	University of Pennsylvania	Columbia University
18	University of Pennsylvania	15	Princeton University	0.0	1	University of Pennsylvania	Princeton University
18	University of Pennsylvania	16	University of California - Irvine	0.0	1	University of Pennsylvania	University of California - Irvine
18	University of Pennsylvania	17	Northwestern University	0.0005293806246691371	1	University of Pennsylvania	Northwestern University
18	University of Pennsylvania	18	University of Pennsylvania	0.0	1	University of Pennsylvania	University of Pennsylvania
18	University of Pennsylvania	19	Yale University	0.0	1	University of Pennsylvania	Yale University
18	University of Pennsylvania	20	Duke University	0.0005293806246691371	1	University of Pennsylvania	Duke University
18	University of Pennsylvania	21	New York University	0.0	1	University of Pennsylvania	New York University
18	University of Pennsylvania	22	Purdue University	0.0	1	University of Pennsylvania	Purdue University
18	University of Pennsylvania	23	North Carolina State University	0.0	1	University of Pennsylvania	North Carolina State University
18	University of Pennsylvania	24	University of Utah	0.0	1	University of Pennsylvania	University of Utah
18	University of Pennsylvania	25	Texas A&M University	0.0	1	University of Pennsylvania	Texas A&M University
18	University of Pennsylvania	26	University of Florida	0.0	1	University of Pennsylvania	University of Florida
18	University of Pennsylvania	27	Rutgers - State University of New Jersey - New Brunswick	0.0010587612493382743	1	University of Pennsylvania	Rutgers - State University of New Jersey - New Brunswick
18	University of Pennsylvania	28	University of Wisconsin - Madison	0.0	1	University of Pennsylvania	University of Wisconsin - Madison
18	University of Pennsylvania	29	Ohio State University	0.0	1	University of Pennsylvania	Ohio State University
18	University of Pennsylvania	30	Virginia Polytechnic Institute and State University	0.0	1	University of Pennsylvania	Virginia Polytechnic Institute and State University
18	University of Pennsylvania	31	University of Massachusetts - Amherst	0.0005293806246691371	1	University of Pennsylvania	University of Massachusetts - Amherst
18	University of Pennsylvania	32	State University of New York - Stony Brook	0.0005293806246691371	1	University of Pennsylvania	State University of New York - Stony Brook
18	University of Pennsylvania	33	University of Colorado Boulder	0.0005293806246691371	1	University of Pennsylvania	University of Colorado Boulder
18	University of Pennsylvania	34	University of Minnesota - Twin Cities	0.0021175224986765486	1	University of Pennsylvania	University of Minnesota - Twin Cities
18	University of Pennsylvania	35	Pennsylvania State University	0.0005293806246691371	1	University of Pennsylvania	Pennsylvania State University
18	University of Pennsylvania	36	University of California - Santa Barbara	0.0	1	University of Pennsylvania	University of California - Santa Barbara
18	University of Pennsylvania	37	University of North Carolina - Chapel Hill	0.0	1	University of Pennsylvania	University of North Carolina - Chapel Hill
18	University of Pennsylvania	38	University of California - Davis	0.0	1	University of Pennsylvania	University of California - Davis
18	University of Pennsylvania	39	Brown University	0.0005293806246691371	1	University of Pennsylvania	Brown University
18	University of Pennsylvania	40	Rensselaer Polytechnic Institute	0.0005293806246691371	1	University of Pennsylvania	Rensselaer Polytechnic Institute
18	University of Pennsylvania	41	University of Chicago	0.0	1	University of Pennsylvania	University of Chicago
18	University of Pennsylvania	42	Johns Hopkins University	0.0026469031233456856	1	University of Pennsylvania	Johns Hopkins University
18	University of Pennsylvania	43	Harvard University	0.0005293806246691371	1	University of Pennsylvania	Harvard University
18	University of Pennsylvania	44	University of Virginia	0.0	1	University of Pennsylvania	University of Virginia
18	University of Pennsylvania	45	Arizona State University	0.0005293806246691371	1	University of Pennsylvania	Arizona State University
18	University of Pennsylvania	46	Washington University - St. Louis	0.0005293806246691371	1	University of Pennsylvania	Washington University - St. Louis
18	University of Pennsylvania	47	University of Pittsburgh	0.0	1	University of Pennsylvania	University of Pittsburgh
18	University of Pennsylvania	48	University of Rochester	0.0	1	University of Pennsylvania	University of Rochester
18	University of Pennsylvania	49	Rice University	0.0005293806246691371	1	University of Pennsylvania	Rice University
18	University of Pennsylvania	50	Boston University	0.0005293806246691371	1	University of Pennsylvania	Boston University
18	University of Pennsylvania	51	University of Arizona	0.0	1	University of Pennsylvania	University of Arizona
18	University of Pennsylvania	52	University of Notre Dame - USA	0.0005293806246691371	1	University of Pennsylvania	University of Notre Dame - USA
18	University of Pennsylvania	53	California Institute of Technology	0.0	1	University of Pennsylvania	California Institute of Technology
18	University of Pennsylvania	54	Dartmouth College	0.0	1	University of Pennsylvania	Dartmouth College
19	Yale University	0	Carnegie Mellon University	0.0015881418740074113	1	Yale University	Carnegie Mellon University
19	Yale University	1	Massachusetts Institute of Technology	0.0	1	Yale University	Massachusetts Institute of Technology
19	Yale University	2	Stanford University	0.0005293806246691371	1	Yale University	Stanford University
19	Yale University	3	University of California - Berkeley	0.0	1	Yale University	University of California - Berkeley
19	Yale University	4	University of Illinois at Urbana-Champaign	0.0010587612493382743	1	Yale University	University of Illinois at Urbana-Champaign
